mouse_id	sample_id	human_source	cage_id	ear_tag	mouse_sex	mouse_DOB	mouse_age_d	mouse_age_wk	day	cdiff_strain	date	sample_type	cdiff_cfu	nextDayCFU_colon	nextDayCFU_any	weight_grams	percent_weightLoss	last_day_by_mouse	Early_Euth	log_cfu
OUT_2028	OUT-2028-D1	DA10034	OUT	2028	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	31000	NA	NA	16.8	89.3617021276595	3	TRUE	4.49137570310773
OUT_2028	OUT-2028-D3	DA10034	OUT	2028	f	2012-05-18	49	7	3	431	2012-07-06	stool	620000	NA	NA	13	69.1489361702127	3	TRUE	5.79239238997266
OUT_2081	OUT-2081-D0	DA10034	OUT	2081	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	14000	14000	18.5	100	3	TRUE	NA
OUT_2081	OUT-2081-D1	DA10034	OUT	2081	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	14000	NA	NA	16.8	90.8108108108108	3	TRUE	4.14615905560482
OUT_2081	OUT-2081-D3	DA10034	OUT	2081	f	2012-05-18	49	7	3	431	2012-07-06	stool	6200000	NA	NA	15.9	85.945945945946	3	TRUE	6.79239175954575
OUT_2096	OUT-2096-D0	DA10034	OUT	2096	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	3000	3000	20.3	100	3	TRUE	NA
OUT_2096	OUT-2096-D1	DA10034	OUT	2096	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	3000	17650000	17650000	18.8	92.6108374384236	3	TRUE	3.47726599542485
OUT_2096	OUT-2096-D2	DA10034	OUT	2096	f	2012-05-18	48	6.86	2	431	2012-07-05	stool	17650000	1.3e+07	1.3e+07	17.2	84.7290640394089	3	TRUE	7.24674473432976
OUT_2096	OUT-2096-D3	DA10034	OUT	2096	f	2012-05-18	49	7	3	431	2012-07-06	stool	1.3e+07	NA	NA	16.7	82.2660098522167	3	TRUE	7.1139433857141
OUT2_2510	OUT2-2510-D0	DA10148	OUT2	2510	f	2012-06-01	46	6.57	0	431	2012-07-17	stool	0	4000	4000	20.8	100	10	FALSE	0
OUT2_2510	OUT2-2510-D1	DA10148	OUT2	2510	f	2012-06-01	47	6.71	1	431	2012-07-18	stool	4000	0	0	21	100.961538461539	10	FALSE	3.602168551379
OUT2_2510	OUT2-2510-D10	DA10148	OUT2	2510	f	2012-06-01	56	8	10	431	2012-07-27	stool	1.24e+08	NA	NA	21.2	101.923076923077	10	FALSE	8.09342168866461
OUT2_2510	OUT2-2510-D3	DA10148	OUT2	2510	f	2012-06-01	49	7	3	431	2012-07-20	stool	1350000	8e+06	8e+06	21.5	103.365384615385	10	FALSE	6.1303340901945
OUT2_2510	OUT2-2510-D4	DA10148	OUT2	2510	f	2012-06-01	50	7.14	4	431	2012-07-21	stool	8e+06	1.12e+08	1.12e+08	20	96.1538461538461	10	FALSE	6.90309004127875
OUT2_2510	OUT2-2510-D5	DA10148	OUT2	2510	f	2012-06-01	51	7.29	5	431	2012-07-22	stool	1.12e+08	8.8e+07	8.8e+07	20	96.1538461538461	10	FALSE	8.04921802654781
OUT2_2510	OUT2-2510-D6	DA10148	OUT2	2510	f	2012-06-01	52	7.43	6	431	2012-07-23	stool	8.8e+07	2230000	2230000	21.5	103.365384615385	10	FALSE	7.94448267708533
OUT2_2510	OUT2-2510-D7	DA10148	OUT2	2510	f	2012-06-01	53	7.57	7	431	2012-07-24	stool	2230000	8.7e+07	8.7e+07	22	105.769230769231	10	FALSE	6.34830505779901
OUT2_2510	OUT2-2510-D8	DA10148	OUT2	2510	f	2012-06-01	54	7.71	8	431	2012-07-25	stool	8.7e+07	1.1e+08	1.1e+08	22	105.769230769231	10	FALSE	7.93951925761051
OUT2_2510	OUT2-2510-D9	DA10148	OUT2	2510	f	2012-06-01	55	7.86	9	431	2012-07-26	stool	1.1e+08	1.24e+08	1.24e+08	21	100.961538461539	10	FALSE	8.04139268910636
OUT2_2533	OUT2-2533-D0	DA10148	OUT2	2533	f	2012-06-01	46	6.57	0	431	2012-07-17	stool	0	4000	4000	20.7	100	10	FALSE	0
OUT2_2533	OUT2-2533-D1	DA10148	OUT2	2533	f	2012-06-01	47	6.71	1	431	2012-07-18	stool	4000	11500000	11500000	20	96.6183574879227	10	FALSE	3.602168551379
OUT2_2533	OUT2-2533-D10	DA10148	OUT2	2533	f	2012-06-01	56	8	10	431	2012-07-27	stool	14200000	NA	NA	21	101.449275362319	10	FALSE	7.15228837496717
OUT2_2533	OUT2-2533-D2	DA10148	OUT2	2533	f	2012-06-01	48	6.86	2	431	2012-07-19	stool	11500000	6600000	6600000	22.1	106.763285024155	10	FALSE	7.06069787811835
OUT2_2533	OUT2-2533-D3	DA10148	OUT2	2533	f	2012-06-01	49	7	3	431	2012-07-20	stool	6600000	510000	510000	20.9	100.966183574879	10	FALSE	6.81954400134406
OUT2_2533	OUT2-2533-D4	DA10148	OUT2	2533	f	2012-06-01	50	7.14	4	431	2012-07-21	stool	510000	2.1e+07	2.1e+07	20	96.6183574879227	10	FALSE	5.70757102765491
OUT2_2533	OUT2-2533-D5	DA10148	OUT2	2533	f	2012-06-01	51	7.29	5	431	2012-07-22	stool	2.1e+07	NA	NA	20	96.6183574879227	10	FALSE	7.32221931541461
OUT2_2533	OUT2-2533-D7	DA10148	OUT2	2533	f	2012-06-01	53	7.57	7	431	2012-07-24	stool	2e+06	1000	1000	20.2	97.5845410628019	10	FALSE	6.30103021281117
OUT2_2533	OUT2-2533-D8	DA10148	OUT2	2533	f	2012-06-01	54	7.71	8	431	2012-07-25	stool	1000	4e+07	4e+07	23	111.111111111111	10	FALSE	3.00043407747932
OUT2_2533	OUT2-2533-D9	DA10148	OUT2	2533	f	2012-06-01	55	7.86	9	431	2012-07-26	stool	4e+07	14200000	14200000	21	101.449275362319	10	FALSE	7.60206000218532
OUT2_NT	OUT2-NT-D0	DA10148	OUT2	NT	f	2012-06-01	46	6.57	0	431	2012-07-17	stool	0	0	0	20.4	100	10	FALSE	0
OUT2_NT	OUT2-NT-D1	DA10148	OUT2	NT	f	2012-06-01	47	6.71	1	431	2012-07-18	stool	0	1200000	1200000	19.5	95.5882352941177	10	FALSE	0
OUT2_NT	OUT2-NT-D10	DA10148	OUT2	NT	f	2012-06-01	56	8	10	431	2012-07-27	stool	1.24e+08	NA	NA	21.2	103.921568627451	10	FALSE	8.09342168866461
OUT2_NT	OUT2-NT-D2	DA10148	OUT2	NT	f	2012-06-01	48	6.86	2	431	2012-07-19	stool	1200000	41700000	41700000	23.5	115.196078431373	10	FALSE	6.07918160795954
OUT2_NT	OUT2-NT-D3	DA10148	OUT2	NT	f	2012-06-01	49	7	3	431	2012-07-20	stool	41700000	4200000	4200000	20.3	99.5098039215686	10	FALSE	7.62013606538849
OUT2_NT	OUT2-NT-D4	DA10148	OUT2	NT	f	2012-06-01	50	7.14	4	431	2012-07-21	stool	4200000	7.5e+07	7.5e+07	20	98.0392156862745	10	FALSE	6.62324939380134
OUT2_NT	OUT2-NT-D5	DA10148	OUT2	NT	f	2012-06-01	51	7.29	5	431	2012-07-22	stool	7.5e+07	1e+08	1e+08	21	102.941176470588	10	FALSE	7.87506126918229
OUT2_NT	OUT2-NT-D6	DA10148	OUT2	NT	f	2012-06-01	52	7.43	6	431	2012-07-23	stool	1e+08	6.3e+07	6.3e+07	21.5	105.392156862745	10	FALSE	8.00000000434295
OUT2_NT	OUT2-NT-D7	DA10148	OUT2	NT	f	2012-06-01	53	7.57	7	431	2012-07-24	stool	6.3e+07	1.07e+08	1.07e+08	22.2	108.823529411765	10	FALSE	7.79934055634715
OUT2_NT	OUT2-NT-D8	DA10148	OUT2	NT	f	2012-06-01	54	7.71	8	431	2012-07-25	stool	1.07e+08	1.38e+08	1.38e+08	22	107.843137254902	10	FALSE	8.02938378174404
OUT2_NT	OUT2-NT-D9	DA10148	OUT2	NT	f	2012-06-01	55	7.86	9	431	2012-07-26	stool	1.38e+08	1.24e+08	1.24e+08	21	102.941176470588	10	FALSE	8.1398790895483
OUTA_2062	OUTA-2062-D0	DA10027	OUTA	2062	m	2012-03-10	80	11.43	0	431	2012-05-29	stool	0	60000	60000	21.1	100	10	FALSE	0
OUTA_2062	OUTA-2062-D1	DA10027	OUTA	2062	m	2012-03-10	81	11.57	1	431	2012-05-30	stool	60000	64600000	64600000	22.8	108.056872037915	10	FALSE	4.77815848856469
OUTA_2062	OUTA-2062-D10	DA10027	OUTA	2062	m	2012-03-10	90	12.86	10	431	2012-06-08	stool	5e+07	NA	NA	20	94.7867298578199	10	FALSE	7.69897001302191
OUTA_2062	OUTA-2062-D2	DA10027	OUTA	2062	m	2012-03-10	82	11.71	2	431	2012-05-31	stool	64600000	2.15e+08	2.15e+08	20	94.7867298578199	10	FALSE	7.81023252471791
OUTA_2062	OUTA-2062-D3	DA10027	OUTA	2062	m	2012-03-10	83	11.86	3	431	2012-06-01	stool	2.15e+08	2.3e+08	2.3e+08	19.3	91.4691943127962	10	FALSE	8.33243846193558
OUTA_2062	OUTA-2062-D4	DA10027	OUTA	2062	m	2012-03-10	84	12	4	431	2012-06-02	stool	2.3e+08	NA	NA	19.5	92.4170616113744	10	FALSE	8.36172783790583
OUTA_2062	OUTA-2062-D5	DA10027	OUTA	2062	m	2012-03-10	85	12.14	5	431	2012-06-03	stool	NA	3e+07	3e+07	19.5	92.4170616113744	10	FALSE	NA
OUTA_2062	OUTA-2062-D6	DA10027	OUTA	2062	m	2012-03-10	86	12.29	6	431	2012-06-04	stool	3e+07	1.25e+08	1.25e+08	20.5	97.1563981042654	10	FALSE	7.47712126919614
OUTA_2062	OUTA-2062-D7	DA10027	OUTA	2062	m	2012-03-10	87	12.43	7	431	2012-06-05	stool	1.25e+08	46900000	46900000	21	99.5260663507109	10	FALSE	8.09691001648241
OUTA_2062	OUTA-2062-D8	DA10027	OUTA	2062	m	2012-03-10	88	12.57	8	431	2012-06-06	stool	46900000	298500000	298500000	20.5	97.1563981042654	10	FALSE	7.67117285197509
OUTA_2062	OUTA-2062-D9	DA10027	OUTA	2062	m	2012-03-10	89	12.71	9	431	2012-06-07	stool	298500000	5e+07	5e+07	20.5	97.1563981042654	10	FALSE	8.47494433692031
OUTA_2063	OUTA-2063-D0	DA10027	OUTA	2063	m	2012-03-10	80	11.43	0	431	2012-05-29	stool	0	1200	1200	26.2	100	10	FALSE	0
OUTA_2063	OUTA-2063-D1	DA10027	OUTA	2063	m	2012-03-10	81	11.57	1	431	2012-05-30	stool	1200	4.5e+07	4.5e+07	26.5	101.145038167939	10	FALSE	3.07954300740291
OUTA_2063	OUTA-2063-D10	DA10027	OUTA	2063	m	2012-03-10	90	12.86	10	431	2012-06-08	stool	1.12e+08	NA	NA	25.5	97.3282442748092	10	FALSE	8.04921802654781
OUTA_2063	OUTA-2063-D2	DA10027	OUTA	2063	m	2012-03-10	82	11.71	2	431	2012-05-31	stool	4.5e+07	1.55e+08	1.55e+08	26.5	101.145038167939	10	FALSE	7.65321252342633
OUTA_2063	OUTA-2063-D3	DA10027	OUTA	2063	m	2012-03-10	83	11.86	3	431	2012-06-01	stool	1.55e+08	31200000	31200000	24	91.6030534351145	10	FALSE	8.19033170097219
OUTA_2063	OUTA-2063-D4	DA10027	OUTA	2063	m	2012-03-10	84	12	4	431	2012-06-02	stool	31200000	31500000	31500000	25.6	97.7099236641222	10	FALSE	7.49415460793814
OUTA_2063	OUTA-2063-D7	DA10027	OUTA	2063	m	2012-03-10	87	12.43	7	431	2012-06-05	stool	3.7e+07	83800000	83800000	24.5	93.5114503816794	10	FALSE	7.56820173580468
OUTA_2063	OUTA-2063-D8	DA10027	OUTA	2063	m	2012-03-10	88	12.57	8	431	2012-06-06	stool	83800000	7.8e+07	7.8e+07	24.8	94.6564885496183	10	FALSE	7.92324402381279
OUTA_2063	OUTA-2063-D9	DA10027	OUTA	2063	m	2012-03-10	89	12.71	9	431	2012-06-07	stool	7.8e+07	1.12e+08	1.12e+08	25	95.4198473282443	10	FALSE	7.89209460825836
OUTA_NT	OUTA-NT-D0	DA10027	OUTA	NT	m	2012-03-10	80	11.43	0	431	2012-05-29	stool	0	160500	160500	21	100	10	FALSE	0
OUTA_NT	OUTA-NT-D1	DA10027	OUTA	NT	m	2012-03-10	81	11.57	1	431	2012-05-30	stool	160500	1.52e+08	1.52e+08	21	100	10	FALSE	5.20547774261708
OUTA_NT	OUTA-NT-D10	DA10027	OUTA	NT	m	2012-03-10	90	12.86	10	431	2012-06-08	stool	1.8e+08	NA	NA	18.4	87.6190476190476	10	FALSE	8.25527250751605
OUTA_NT	OUTA-NT-D2	DA10027	OUTA	NT	m	2012-03-10	82	11.71	2	431	2012-05-31	stool	1.52e+08	1.25e+08	1.25e+08	18.5	88.0952380952381	10	FALSE	8.18184359080197
OUTA_NT	OUTA-NT-D3	DA10027	OUTA	NT	m	2012-03-10	83	11.86	3	431	2012-06-01	stool	1.25e+08	2.6e+08	2.6e+08	16.5	78.5714285714286	10	FALSE	8.09691001648241
OUTA_NT	OUTA-NT-D4	DA10027	OUTA	NT	m	2012-03-10	84	12	4	431	2012-06-02	stool	2.6e+08	25350000	25350000	18	85.7142857142857	10	FALSE	8.41497334964118
OUTA_NT	OUTA-NT-D5	DA10027	OUTA	NT	m	2012-03-10	85	12.14	5	431	2012-06-03	stool	25350000	45550000	45550000	18.5	88.0952380952381	10	FALSE	7.40397798080129
OUTA_NT	OUTA-NT-D6	DA10027	OUTA	NT	m	2012-03-10	86	12.29	6	431	2012-06-04	stool	45550000	22500000	22500000	19	90.4761904761905	10	FALSE	7.65848839084347
OUTA_NT	OUTA-NT-D7	DA10027	OUTA	NT	m	2012-03-10	87	12.43	7	431	2012-06-05	stool	22500000	2.8e+07	2.8e+07	19.9	94.7619047619048	10	FALSE	7.35218253741334
OUTA_NT	OUTA-NT-D8	DA10027	OUTA	NT	m	2012-03-10	88	12.57	8	431	2012-06-06	stool	2.8e+07	2.46e+08	2.46e+08	19.5	92.8571428571428	10	FALSE	7.44715804685274
OUTA_NT	OUTA-NT-D9	DA10027	OUTA	NT	m	2012-03-10	89	12.71	9	431	2012-06-07	stool	2.46e+08	1.8e+08	1.8e+08	19.5	92.8571428571428	10	FALSE	8.3909351088688
